session,group,date,expName,psychopyVersion,OS,frameRate,participant,expt,status,key_resp_2.keys,key_resp_2.rt,key_resp_6.keys,key_resp_6.rt,key_resp_3.keys,key_resp_3.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Word,WordClass,Definition,Target,Foil,TargetPositionX,TargetPositionY,FoilPositionX,FoilPositionY,TargetTime,FoilTime,CorrectKey,textbox.text,enter.keys,enter.rt,textbox_2.text,enter_2.keys,enter_2.rt,textbox_3.text,enter_3.keys,enter_3.rt,textbox_4.text,enter_4.keys,enter_4.rt,slider.response,slider.rt,key_resp_4.keys,key_resp_4.rt,slider_2.response,slider_2.rt,key_resp_5.keys,key_resp_5.rt
69301,43,2023-10-27_11h57.21.184,V2_E2,2022.2.5,Win32,59.78715772,102,283,pilot,,,,,k,1.7268,0,22,22,22,1,pekon,Mim,bowing lightly and casually,030-pekon.mp3,027-nosori.mp3,0.3,0,-0.3,0,2.1,0.5,k,,,,,,,,,,,,,,,,,,,,
69301,43,2023-10-27_11h57.21.184,V2_E2,2022.2.5,Win32,59.78715772,102,283,pilot,,,,,k,0.9455,0,23,23,23,1,fukameru,Verb,to deepen,079-fukameru.mp3,076-yobu.mp3,0.3,0,-0.3,0,2.1,0.5,k,,,,,,,,,,,,,,,,,,,,
69301,43,2023-10-27_11h57.21.184,V2_E2,2022.2.5,Win32,59.78715772,102,283,pilot,,,,,k,0.8298,0,24,24,24,1,shinu,Verb,to die,092-shinu.mp3,091-yomu.mp3,-0.3,0,0.3,0,0.5,2.1,s,,,,,,,,,,,,,,,,,,,,
69301,43,2023-10-27_11h57.21.184,V2_E2,2022.2.5,Win32,59.78715772,102,283,pilot,,,,,k,1.3417,0,25,25,25,1,kusai,Adj,smelly,015-kusai.mp3,025-marui.mp3,-0.3,0,0.3,0,0.5,2.1,s,,,,,,,,,,,,,,,,,,,,
69301,43,2023-10-27_11h57.21.184,V2_E2,2022.2.5,Win32,59.78715772,102,283,pilot,,,,,s,1.6071,0,26,26,26,1,kasanaru,Verb,to overlap,087-kasanaru.mp3,095-matomeru.mp3,0.3,0,-0.3,0,2.1,0.5,k,,,,,,,,,,,,,,,,,,,,
69301,43,2023-10-27_11h57.21.184,V2_E2,2022.2.5,Win32,59.78715772,102,283,pilot,,,,,s,1.1144,0,27,27,27,1,matsuri,Noun,festival,065-matsuri.mp3,057-sakana.mp3,0.3,0,-0.3,0,2.1,0.5,k,,,,,,,,,,,,,,,,,,,,
69301,43,2023-10-27_11h57.21.184,V2_E2,2022.2.5,Win32,59.78715772,102,283,pilot,,,,,s,1.1604,0,28,28,28,1,yuku,Verb,to go,077-yuku.mp3,099-tobu.mp3,0.3,0,-0.3,0,2.1,0.5,k,,,,,,,,,,,,,,,,,,,,
69301,43,2023-10-27_11h57.21.184,V2_E2,2022.2.5,Win32,59.78715772,102,283,pilot,,,,,s,1.3591,0,29,29,29,1,tsubuyaku,Verb,to speak to oneself in a quiet voice,090-tsubuyaku.mp3,094-hiku.mp3,-0.3,0,0.3,0,0.5,2.1,s,,,,,,,,,,,,,,,,,,,,
69301,43,2023-10-27_11h57.21.184,V2_E2,2022.2.5,Win32,59.78715772,102,283,pilot,,,,,k,0.893,0,30,30,30,1,namida,Noun,tears,063-namida.mp3,053-tsuma.mp3,-0.3,0,0.3,0,0.5,2.1,s,,,,,,,,,,,,,,,,,,,,
69301,43,2023-10-27_11h57.21.184,V2_E2,2022.2.5,Win32,59.78715772,102,283,pilot,,,,,k,0.895,0,31,31,31,1,kako,Noun,past,052-kako.mp3,055-hanashi.mp3,0.3,0,-0.3,0,2.1,0.5,k,,,,,,,,,,,,,,,,,,,,
69301,43,2023-10-27_11h57.21.184,V2_E2,2022.2.5,Win32,59.78715772,102,283,pilot,,,,,k,0.9142,0,32,32,32,1,pikari,Mim,"with a flash, brightly, dazzlingly",031-pikari.mp3,037-debudebu.mp3,-0.3,0,0.3,0,0.5,2.1,s,,,,,,,,,,,,,,,,,,,,
69301,43,2023-10-27_11h57.21.184,V2_E2,2022.2.5,Win32,59.78715772,102,283,pilot,,,,,k,1.279,0,33,33,33,1,gakun,Mim,dropping one's head or shoulders,039-gakun.mp3,029-tsuratsura.mp3,0.3,0,-0.3,0,2.1,0.5,k,,,,,,,,,,,,,,,,,,,,
69301,43,2023-10-27_11h57.21.184,V2_E2,2022.2.5,Win32,59.78715772,102,283,pilot,,,,,s,1.4183,0,34,34,34,1,yutakana,Adj,rich,014-yutakana.mp3,023-shiroi.mp3,-0.3,0,0.3,0,0.5,2.1,s,,,,,,,,,,,,,,,,,,,,
69301,43,2023-10-27_11h57.21.184,V2_E2,2022.2.5,Win32,59.78715772,102,283,pilot,,,,,k,0.7271,0,35,35,35,1,karari,Mim,dry,026-karari.mp3,028-hiyohiyo.mp3,0.3,0,-0.3,0,2.1,0.5,k,,,,,,,,,,,,,,,,,,,,
69301,43,2023-10-27_11h57.21.184,V2_E2,2022.2.5,Win32,59.78715772,102,283,pilot,,,,,k,0.9097,0,36,36,36,1,furina,Adj,disadvantaged,008-furina.mp3,019-hiroi.mp3,-0.3,0,0.3,0,0.5,2.1,s,,,,,,,,,,,,,,,,,,,,
69301,43,2023-10-27_11h57.21.184,V2_E2,2022.2.5,Win32,59.78715772,102,283,pilot,,,,,k,0.6371,0,37,37,37,1,kitanai,Adj,dirty,012-kitanai.mp3,006-betsuna.mp3,-0.3,0,0.3,0,0.5,2.1,s,,,,,,,,,,,,,,,,,,,,
69301,43,2023-10-27_11h57.21.184,V2_E2,2022.2.5,Win32,59.78715772,102,283,pilot,,,,,k,0.7824,0,38,38,38,1,katachi,Noun,form,059-katachi.mp3,062-yume.mp3,0.3,0,-0.3,0,2.1,0.5,k,,,,,,,,,,,,,,,,,,,,
69301,43,2023-10-27_11h57.21.184,V2_E2,2022.2.5,Win32,59.78715772,102,283,pilot,,,,,s,0.7418,0,39,39,39,1,hoka,Noun,other,075-hoka.mp3,073-chikaku.mp3,0.3,0,-0.3,0,2.1,0.5,k,,,,,,,,,,,,,,,,,,,,
69301,43,2023-10-27_11h57.21.184,V2_E2,2022.2.5,Win32,59.78715772,102,283,pilot,,,,,s,1.0434,0,40,40,40,1,harari,Mim,gently falling,045-harari.mp3,036-kotori.mp3,-0.3,0,0.3,0,0.5,2.1,s,,,,,,,,,,,,,,,,,,,,
69301,43,2023-10-27_11h57.21.184,V2_E2,2022.2.5,Win32,59.78715772,102,283,pilot,,,,,k,1.9573,0,41,41,41,1,Right,AttentionCheck,to trust,Check_Right.mp3,silence.mp3,0.3,0,-0.3,0,0.5,10,k,,,,,,,,,,,,,,,,,,,,
69301,43,2023-10-27_11h57.21.184,V2_E2,2022.2.5,Win32,59.78715772,102,283,pilot,,,,,k,1.3204,0,42,42,42,1,mijikana,Adj,familiar,003-mijikana.mp3,022-hiratai.mp3,-0.3,0,0.3,0,0.5,2.1,s,,,,,,,,,,,,,,,,,,,,
69301,43,2023-10-27_11h57.21.184,V2_E2,2022.2.5,Win32,59.78715772,102,283,pilot,,,,,s,1.501,0,43,43,43,1,kebakeba,Mim,too much makeup,040-kebakeba.mp3,034-goshagosha.mp3,-0.3,0,0.3,0,0.5,2.1,s,,,,,,,,,,,,,,,,,,,,
69301,43,2023-10-27_11h57.21.184,V2_E2,2022.2.5,Win32,59.78715772,102,283,pilot,,,,,k,1.2427,0,44,44,44,1,naritatsu,Verb,to consist,081-naritatsu.mp3,089-shiraberu.mp3,0.3,0,-0.3,0,2.1,0.5,k,,,,,,,,,,,,,,,,,,,,
69301,43,2023-10-27_11h57.21.184,V2_E2,2022.2.5,Win32,59.78715772,102,283,pilot,,,,,k,1.5573,0,45,45,45,1,petan,Mim,sound of something making firm contact with a flat surface,043-petan.mp3,042-burari.mp3,-0.3,0,0.3,0,0.5,2.1,s,,,,,,,,,,,,,,,,,,,,
69301,43,2023-10-27_11h57.21.184,V2_E2,2022.2.5,Win32,59.78715772,102,283,pilot,,,,,s,1.073,0,46,46,46,1,hirogeru,Verb,to spread,097-hirogeru.mp3,083-miseru.mp3,0.3,0,-0.3,0,2.1,0.5,k,,,,,,,,,,,,,,,,,,,,
69301,43,2023-10-27_11h57.21.184,V2_E2,2022.2.5,Win32,59.78715772,102,283,pilot,,,,,k,0.8744,0,47,47,47,1,kotoshi,Noun,this year,064-kotoshi.mp3,054-mukashi.mp3,-0.3,0,0.3,0,0.5,2.1,s,,,,,,,,,,,,,,,,,,,,
69301,43,2023-10-27_11h57.21.184,V2_E2,2022.2.5,Win32,59.78715772,102,283,pilot,,,,,k,1.0137,0,48,48,48,1,machigau,Verb,to wrong,082-machigau.mp3,084-hajimeru.mp3,0.3,0,-0.3,0,2.1,0.5,k,,,,,,,,,,,,,,,,,,,,
69301,43,2023-10-27_11h57.21.184,V2_E2,2022.2.5,Win32,59.78715772,102,283,pilot,,,,,s,2.0818,0,49,49,49,1,futsufutsu,Mim,simmer,047-futsufutsu.mp3,048-wasawasa.mp3,-0.3,0,0.3,0,0.5,2.1,s,,,,,,,,,,,,,,,,,,,,
69301,43,2023-10-27_11h57.21.184,V2_E2,2022.2.5,Win32,59.78715772,102,283,pilot,,,,,,,,,,,,,,,,,,,,,,,,72,right,4.4146,,,,,,,,,,,,,,,,,
69301,43,2023-10-27_11h57.21.184,V2_E2,2022.2.5,Win32,59.78715772,102,283,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,female,right,5.897,,,,,,,,,,,,,,
69301,43,2023-10-27_11h57.21.184,V2_E2,2022.2.5,Win32,59.78715772,102,283,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,english,right,4.2289,,,,,,,,,,,
69301,43,2023-10-27_11h57.21.184,V2_E2,2022.2.5,Win32,59.78715772,102,283,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,right,7.2102,,,,,,,,
69301,43,2023-10-27_11h57.21.184,V2_E2,2022.2.5,Win32,59.78715772,102,283,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.7769,right,1.772,,,,
69301,43,2023-10-27_11h57.21.184,V2_E2,2022.2.5,Win32,59.78715772,102,283,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.5245,right,0.9893
﻿session,group,date,expName,psychopyVersion,OS,frameRate,participant,expt,status,key_resp_2.keys,key_resp_2.rt,key_resp_6.keys,key_resp_6.rt,key_resp_3.keys,key_resp_3.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Word,WordClass,Definition,Target,Foil,TargetPositionX,TargetPositionY,FoilPositionX,FoilPositionY,TargetTime,FoilTime,CorrectKey,textbox.text,enter.keys,enter.rt,textbox_2.text,enter_2.keys,enter_2.rt,textbox_3.text,enter_3.keys,enter_3.rt,textbox_4.text,enter_4.keys,enter_4.rt,slider.response,slider.rt,key_resp_4.keys,key_resp_4.rt,slider_2.response,slider_2.rt,key_resp_5.keys,key_resp_5.rt
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,s,33.0315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,s,2.976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,s,3.6021,0,0,0,0,1,Left,AttentionCheck,to compare,Check_Left.mp3,silence.mp3,-0.3,0,0.3,0,0.5,10,s,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,k,5.6111,0,1,1,1,1,chikaku,Noun,vicinity,073-chikaku.mp3,066-nakama.mp3,-0.3,0,0.3,0,0.5,2.1,s,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,k,4.9935,0,2,2,2,1,kotoshi,Noun,this year,064-kotoshi.mp3,058-jimoto.mp3,-0.3,0,0.3,0,0.5,2.1,s,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,s,3.4053,0,3,3,3,1,hiku,Verb,to pull,094-hiku.mp3,078-noberu.mp3,-0.3,0,0.3,0,0.5,2.1,s,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,s,4.5621,0,4,4,4,1,majimena,Adj,serious,010-majimena.mp3,008-furina.mp3,-0.3,0,0.3,0,0.5,2.1,s,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,k,1.7239,0,5,5,5,1,tobu,Verb,to jump,099-tobu.mp3,082-machigau.mp3,0.3,0,-0.3,0,2.1,0.5,k,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,s,1.2817,0,6,6,6,1,kuchi,Noun,mouth,067-kuchi.mp3,065-matsuri.mp3,-0.3,0,0.3,0,0.5,2.1,s,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,k,1.9667,0,7,7,7,1,gakun,Mim,dropping one's head or shoulders,039-gakun.mp3,048-wasawasa.mp3,-0.3,0,0.3,0,0.5,2.1,s,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,k,1.3777,0,8,8,8,1,burari,Mim,wander,042-burari.mp3,041-chirochiro.mp3,-0.3,0,0.3,0,0.5,2.1,s,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,s,2.5991,0,9,9,9,1,tsuratsura,Mim,spontaneously,029-tsuratsura.mp3,031-pikari.mp3,0.3,0,-0.3,0,2.1,0.5,k,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,k,2.3404,0,10,10,10,1,buwabuwa,Mim,spongy,032-buwabuwa.mp3,037-debudebu.mp3,-0.3,0,0.3,0,0.5,2.1,s,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,k,1.1339,0,11,11,11,1,yume,Noun,dream,062-yume.mp3,071-moji.mp3,-0.3,0,0.3,0,0.5,2.1,s,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,s,0.8791,0,12,12,12,1,katachi,Noun,form,059-katachi.mp3,054-mukashi.mp3,-0.3,0,0.3,0,0.5,2.1,s,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,s,1.252,0,13,13,13,1,marena,Adj,rare,005-marena.mp3,012-kitanai.mp3,0.3,0,-0.3,0,2.1,0.5,k,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,k,1.712,0,14,14,14,1,namida,Noun,tears,063-namida.mp3,061-kagiri.mp3,0.3,0,-0.3,0,2.1,0.5,k,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,s,1.5702,0,15,15,15,1,shiraberu,Verb,to look up,089-shiraberu.mp3,100-kasaneru.mp3,-0.3,0,0.3,0,0.5,2.1,s,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,s,1.3955,0,16,16,16,1,garan,Mim,empty,038-garan.mp3,036-kotori.mp3,-0.3,0,0.3,0,0.5,2.1,s,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,k,1.2723,0,17,17,17,1,nigatena,Adj,bad at,009-nigatena.mp3,003-mijikana.mp3,-0.3,0,0.3,0,0.5,2.1,s,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,s,1.9945,0,18,18,18,1,hajimeru,Verb,to start,084-hajimeru.mp3,083-miseru.mp3,0.3,0,-0.3,0,2.1,0.5,k,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,k,2.0806,0,19,19,19,1,furui,Adj,old,013-furui.mp3,019-hiroi.mp3,-0.3,0,0.3,0,0.5,2.1,s,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,s,1.9289,0,20,20,20,1,tegami,Noun,letter (as in mail),051-tegami.mp3,055-hanashi.mp3,0.3,0,-0.3,0,2.1,0.5,k,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,k,2.3532,0,21,21,21,1,tsubuyaku,Verb,to speak to oneself in a quiet voice,090-tsubuyaku.mp3,087-kasanaru.mp3,-0.3,0,0.3,0,0.5,2.1,s,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,s,1.1322,0,22,22,22,1,karari,Mim,dry,026-karari.mp3,033-katsukatsu.mp3,0.3,0,-0.3,0,2.1,0.5,k,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,s,1.2497,0,23,23,23,1,hana,Noun,flower,074-hana.mp3,057-sakana.mp3,-0.3,0,0.3,0,0.5,2.1,s,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,k,2.4014,0,24,24,24,1,pekon,Mim,bowing lightly and casually,030-pekon.mp3,049-gatan.mp3,0.3,0,-0.3,0,2.1,0.5,k,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,s,1.4155,0,25,25,25,1,tomonau,Verb,to accompany,080-tomonau.mp3,088-mitsumeru.mp3,-0.3,0,0.3,0,0.5,2.1,s,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,k,1.6222,0,26,26,26,1,kebakeba,Mim,too much makeup,040-kebakeba.mp3,046-gusha.mp3,-0.3,0,0.3,0,0.5,2.1,s,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,s,1.1083,0,27,27,27,1,betsuna,Adj,another,006-betsuna.mp3,011-toboshii.mp3,-0.3,0,0.3,0,0.5,2.1,s,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,s,1.4725,0,28,28,28,1,mamoru,Verb,to protect,098-mamoru.mp3,092-shinu.mp3,0.3,0,-0.3,0,2.1,0.5,k,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,s,1.1501,0,29,29,29,1,shobon,Mim,"downheartedly, dejectedly",044-shobon.mp3,035-busuri.mp3,-0.3,0,0.3,0,0.5,2.1,s,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,k,1.318,0,30,30,30,1,mizu,Noun,water,060-mizu.mp3,075-hoka.mp3,0.3,0,-0.3,0,2.1,0.5,k,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,s,1.0182,0,31,31,31,1,yutakana,Adj,rich,014-yutakana.mp3,004-takumina.mp3,-0.3,0,0.3,0,0.5,2.1,s,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,s,0.9339,0,32,32,32,1,hiratai,Adj,flat,022-hiratai.mp3,020-kiyoi.mp3,0.3,0,-0.3,0,2.1,0.5,k,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,k,1.3501,0,33,33,33,1,Right,AttentionCheck,to trust,Check_Right.mp3,silence.mp3,0.3,0,-0.3,0,0.5,10,k,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,k,1.6114,0,34,34,34,1,yuku,Verb,to go,077-yuku.mp3,079-fukameru.mp3,-0.3,0,0.3,0,0.5,2.1,s,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,s,1.1365,0,35,35,35,1,kurai,Adj,dark,016-kurai.mp3,023-shiroi.mp3,-0.3,0,0.3,0,0.5,2.1,s,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,k,1.5303,0,36,36,36,1,nukeru,Verb,to escape,086-nukeru.mp3,076-yobu.mp3,0.3,0,-0.3,0,2.1,0.5,k,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,k,1.0195,0,37,37,37,1,kotoba,Noun,word,072-kotoba.mp3,069-hikari.mp3,-0.3,0,0.3,0,0.5,2.1,s,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,s,0.9549,0,38,38,38,1,noru,Verb,to get on,093-noru.mp3,096-sadameru.mp3,0.3,0,-0.3,0,2.1,0.5,k,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,s,0.8158,0,39,39,39,1,marui,Adj,round,025-marui.mp3,002-tegaruna.mp3,-0.3,0,0.3,0,0.5,2.1,s,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,s,2.3526,0,40,40,40,1,nosori,Mim,sluggishly,027-nosori.mp3,028-hiyohiyo.mp3,-0.3,0,0.3,0,0.5,2.1,s,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,s,1.1471,0,41,41,41,1,wasureru,Verb,to forget,085-wasureru.mp3,097-hirogeru.mp3,-0.3,0,0.3,0,0.5,2.1,s,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,s,1.8682,0,42,42,42,1,haha,Noun,mother,070-haha.mp3,068-hitotsu.mp3,-0.3,0,0.3,0,0.5,2.1,s,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,k,1.0396,0,43,43,43,1,harari,Mim,gently falling,045-harari.mp3,043-petan.mp3,-0.3,0,0.3,0,0.5,2.1,s,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,k,1.7968,0,44,44,44,1,funyafunya,Mim,"soft and limp; or mumbling, talking with food in mouth",050-funyafunya.mp3,034-goshagosha.mp3,0.3,0,-0.3,0,2.1,0.5,k,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,s,1.1061,0,45,45,45,1,tsuma,Noun,wife,053-tsuma.mp3,052-kako.mp3,-0.3,0,0.3,0,0.5,2.1,s,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,k,1.0155,0,46,46,46,1,kusai,Adj,smelly,015-kusai.mp3,021-samui.mp3,0.3,0,-0.3,0,2.1,0.5,k,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,s,1.0032,0,47,47,47,1,hayamena,Adj,early,001-hayamena.mp3,018-tsuyoi.mp3,0.3,0,-0.3,0,2.1,0.5,k,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,s,0.9579,0,48,48,48,1,hitoshii,Adj,equal,007-hitoshii.mp3,017-kimazui.mp3,0.3,0,-0.3,0,2.1,0.5,k,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,k,1.0832,0,49,49,49,1,matomeru,Verb,to summarize,095-matomeru.mp3,081-naritatsu.mp3,-0.3,0,0.3,0,0.5,2.1,s,,,,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,,,,,,,,,,,,,,,,,,,,52,right,2.2934,,,,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,female,right,1.9687,,,,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,right,2.0146,,,,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,right,4.6421,,,,,,,,
69302,40,2023-10-27_11h57.27.985,V2_E2,2022.2.5,MacIntel,59.97361161,103,283,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.7523,right,1.2426,,,,
