session,group,date,expName,psychopyVersion,OS,frameRate,participant,expt,status,key_resp.keys,key_resp.rt,key_resp_5.keys,key_resp_5.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Word,WordClass,FilePath,Target,Foil,TargetPositionX,TargetPositionY,FoilPositionX,FoilPositionY,CorrectKey,textbox.text,enter.keys,enter.rt,textbox_2.text,enter_2.keys,enter_2.rt,textbox_3.text,enter_3.keys,enter_3.rt,textbox_4.text,enter_4.keys,enter_4.rt,slider.response,slider.rt,key_resp_3.keys,key_resp_3.rt,slider_2.response,slider_2.rt,key_resp_4.keys,key_resp_4.rt
68313,100,2023-10-04_09h41.51.954,e1,2022.2.5,Win32,60.03121623,101,264,pilot,,,,,s,0,4.4173,0,17,17,17,1,buwabuwa,Mim,032-buwabuwa.mp3,spongy,"moving like a chick, chick-like",0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68313,100,2023-10-04_09h41.51.954,e1,2022.2.5,Win32,60.03121623,101,264,pilot,,,,,s,1,3.8498,0,18,18,18,1,namida,Noun,063-namida.mp3,tears,word,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68313,100,2023-10-04_09h41.51.954,e1,2022.2.5,Win32,60.03121623,101,264,pilot,,,,,k,1,1.7577,0,19,19,19,1,hiku,Verb,094-hiku.mp3,to pull,to escape,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68313,100,2023-10-04_09h41.51.954,e1,2022.2.5,Win32,60.03121623,101,264,pilot,,,,,k,1,6.0155,0,20,20,20,1,furina,Adj,008-furina.mp3,disadvantaged,simple,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68313,100,2023-10-04_09h41.51.954,e1,2022.2.5,Win32,60.03121623,101,264,pilot,,,,,s,0,5.0667,0,21,21,21,1,futsufutsu,Mim,047-futsufutsu.mp3,simmer,wander,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68313,100,2023-10-04_09h41.51.954,e1,2022.2.5,Win32,60.03121623,101,264,pilot,,,,,k,0,2.2671,0,22,22,22,1,yutakana,Adj,014-yutakana.mp3,rich,old,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68313,100,2023-10-04_09h41.51.954,e1,2022.2.5,Win32,60.03121623,101,264,pilot,,,,,s,1,3.8558,0,23,23,23,1,samui,Adj,021-samui.mp3,cold,equal,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68313,100,2023-10-04_09h41.51.954,e1,2022.2.5,Win32,60.03121623,101,264,pilot,,,,,s,1,10.831,0,24,24,24,1,machigau,Verb,082-machigau.mp3,to wrong,to start,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68313,100,2023-10-04_09h41.51.954,e1,2022.2.5,Win32,60.03121623,101,264,pilot,,,,,k,0,6.1322,0,25,25,25,1,hana,Noun,074-hana.mp3,flower,light,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68313,100,2023-10-04_09h41.51.954,e1,2022.2.5,Win32,60.03121623,101,264,pilot,,,,,s,1,2.6204,0,26,26,26,1,naritatsu,Verb,081-naritatsu.mp3,to consist,to show,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68313,100,2023-10-04_09h41.51.954,e1,2022.2.5,Win32,60.03121623,101,264,pilot,,,,,s,0,7.6498,0,27,27,27,1,marui,Adj,025-marui.mp3,round,flat,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68313,100,2023-10-04_09h41.51.954,e1,2022.2.5,Win32,60.03121623,101,264,pilot,,,,,s,1,6.5658,0,28,28,28,1,mijikana,Adj,003-mijikana.mp3,familiar,bad at,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68313,100,2023-10-04_09h41.51.954,e1,2022.2.5,Win32,60.03121623,101,264,pilot,,,,,s,1,2.0161,0,29,29,29,1,garan,Mim,038-garan.mp3,empty,dry,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68313,100,2023-10-04_09h41.51.954,e1,2022.2.5,Win32,60.03121623,101,264,pilot,,,,,k,1,4.5362,0,30,30,30,1,chirochiro,Mim,041-chirochiro.mp3,"flicker of light, trickle of water",sound of stabbing,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68313,100,2023-10-04_09h41.51.954,e1,2022.2.5,Win32,60.03121623,101,264,pilot,,,,,k,0,5.3536,0,31,31,31,1,toboshii,Adj,011-toboshii.mp3,poor,white,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68313,100,2023-10-04_09h41.51.954,e1,2022.2.5,Win32,60.03121623,101,264,pilot,,,,,s,1,2.6012,0,32,32,32,1,sakana,Noun,057-sakana.mp3,fish,letter (as in alphabet),-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68313,100,2023-10-04_09h41.51.954,e1,2022.2.5,Win32,60.03121623,101,264,pilot,,,,,s,1,4.6663,0,33,33,33,1,pikari,Mim,031-pikari.mp3,"with a flash, brightly, dazzlingly","downheartedly, dejectedly",-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68313,100,2023-10-04_09h41.51.954,e1,2022.2.5,Win32,60.03121623,101,264,pilot,,,,,k,1,2.067,0,34,34,34,1,katachi,Noun,059-katachi.mp3,form,one,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68313,100,2023-10-04_09h41.51.954,e1,2022.2.5,Win32,60.03121623,101,264,pilot,,,,,k,1,9.8148,0,35,35,35,1,mamoru,Verb,098-mamoru.mp3,to protect,to speak to oneself in a quiet voice,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68313,100,2023-10-04_09h41.51.954,e1,2022.2.5,Win32,60.03121623,101,264,pilot,,,,,k,1,7.5651,0,36,36,36,1,hanashi,Noun,055-hanashi.mp3,conversation,land,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68313,100,2023-10-04_09h41.51.954,e1,2022.2.5,Win32,60.03121623,101,264,pilot,,,,,s,1,4.7494,0,37,37,37,1,mitsumeru,Verb,088-mitsumeru.mp3,to stare,to express,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68313,100,2023-10-04_09h41.51.954,e1,2022.2.5,Win32,60.03121623,101,264,pilot,,,,,k,1,4.0664,0,38,38,38,1,hiroi,Adj,019-hiroi.mp3,wide,strong,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68313,100,2023-10-04_09h41.51.954,e1,2022.2.5,Win32,60.03121623,101,264,pilot,,,,,k,1,4.6494,0,39,39,39,1,Right,AttentionCheck,Check_Right.mp3,shape,body,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68313,100,2023-10-04_09h41.51.954,e1,2022.2.5,Win32,60.03121623,101,264,pilot,,,,,k,0,4.1487,0,40,40,40,1,gakun,Mim,039-gakun.mp3,dropping one's head or shoulders,restless,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68313,100,2023-10-04_09h41.51.954,e1,2022.2.5,Win32,60.03121623,101,264,pilot,,,,,k,1,3.383,0,41,41,41,1,majimena,Adj,010-majimena.mp3,serious,dirty,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68313,100,2023-10-04_09h41.51.954,e1,2022.2.5,Win32,60.03121623,101,264,pilot,,,,,k,1,4.6161,0,42,42,42,1,yuku,Verb,077-yuku.mp3,to go,to summarize,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68313,100,2023-10-04_09h41.51.954,e1,2022.2.5,Win32,60.03121623,101,264,pilot,,,,,s,1,2.9344,0,43,43,43,1,tsuma,Noun,053-tsuma.mp3,wife,other,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68313,100,2023-10-04_09h41.51.954,e1,2022.2.5,Win32,60.03121623,101,264,pilot,,,,,s,0,3.1927,0,44,44,44,1,sadameru,Verb,096-sadameru.mp3,to define,to call,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68313,100,2023-10-04_09h41.51.954,e1,2022.2.5,Win32,60.03121623,101,264,pilot,,,,,k,1,2.0165,0,45,45,45,1,debudebu,Mim,037-debudebu.mp3,fat,spontaneously,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68313,100,2023-10-04_09h41.51.954,e1,2022.2.5,Win32,60.03121623,101,264,pilot,,,,,s,1,4.6826,0,46,46,46,1,shinu,Verb,092-shinu.mp3,to die,to look up,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68313,100,2023-10-04_09h41.51.954,e1,2022.2.5,Win32,60.03121623,101,264,pilot,,,,,s,1,7.9719,0,47,47,47,1,petan,Mim,043-petan.mp3,sound of something making firm contact with a flat surface,messy,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68313,100,2023-10-04_09h41.51.954,e1,2022.2.5,Win32,60.03121623,101,264,pilot,,,,,s,1,1.8337,0,48,48,48,1,kusai,Adj,015-kusai.mp3,smelly,awkward,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68313,100,2023-10-04_09h41.51.954,e1,2022.2.5,Win32,60.03121623,101,264,pilot,,,,,s,1,3.7337,0,49,49,49,1,kebakeba,Mim,040-kebakeba.mp3,too much makeup,gently falling,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68313,100,2023-10-04_09h41.51.954,e1,2022.2.5,Win32,60.03121623,101,264,pilot,,,,,,,,,,,,,,,,,,,,,,,37,right,4.9756,,,,,,,,,,,,,,,,,
68313,100,2023-10-04_09h41.51.954,e1,2022.2.5,Win32,60.03121623,101,264,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,male,right,4.3316,,,,,,,,,,,,,,
68313,100,2023-10-04_09h41.51.954,e1,2022.2.5,Win32,60.03121623,101,264,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bulgarian,right,3.3166,,,,,,,,,,,
68313,100,2023-10-04_09h41.51.954,e1,2022.2.5,Win32,60.03121623,101,264,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,english,right,6.4729,,,,,,,,
68313,100,2023-10-04_09h41.51.954,e1,2022.2.5,Win32,60.03121623,101,264,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.2241,right,5.0642,,,,
68313,100,2023-10-04_09h41.51.954,e1,2022.2.5,Win32,60.03121623,101,264,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.7273,right,1.1851
68313,100,2023-10-04_09h41.51.954,e1,2022.2.5,Win32,60.03121623,101,264,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿session,group,date,expName,psychopyVersion,OS,frameRate,participant,expt,status,key_resp.keys,key_resp.rt,key_resp_5.keys,key_resp_5.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Word,WordClass,FilePath,Target,Foil,TargetPositionX,TargetPositionY,FoilPositionX,FoilPositionY,CorrectKey,textbox.text,enter.keys,enter.rt,textbox_2.text,enter_2.keys,enter_2.rt,textbox_3.text,enter_3.keys,enter_3.rt,textbox_4.text,enter_4.keys,enter_4.rt,slider.response,slider.rt,key_resp_3.keys,key_resp_3.rt,slider_2.response,slider_2.rt,key_resp_4.keys,key_resp_4.rt
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,k,10.4079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,s,3.5537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,s,1,3.8325,0,0,0,0,1,Left,AttentionCheck,Check_Left.mp3,to compare,to trust,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,k,1,1.6835,0,1,1,1,1,gusha,Mim,046-gusha.mp3,sound of something being squashed,gently falling,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,k,0,1.286,0,2,2,2,1,noberu,Verb,078-noberu.mp3,to express,to show,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,s,0,1.1511,0,3,3,3,1,furina,Adj,008-furina.mp3,disadvantaged,strong,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,s,1,1.6868,0,4,4,4,1,yuku,Verb,077-yuku.mp3,to go,to read,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,k,1,1.435,0,5,5,5,1,kuchi,Noun,067-kuchi.mp3,mouth,limit,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,k,1,0.9229,0,6,6,6,1,nakama,Noun,066-nakama.mp3,friend,other,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,k,1,1.9955,0,7,7,7,1,takumina,Adj,004-takumina.mp3,skillful,rare,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,s,0,0.7506,0,8,8,8,1,kotoshi,Noun,064-kotoshi.mp3,this year,one,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,k,1,1.1361,0,9,9,9,1,buwabuwa,Mim,032-buwabuwa.mp3,spongy,too much makeup,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,s,0,0.7506,0,10,10,10,1,mizu,Noun,060-mizu.mp3,water,fish,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,s,0,1.4682,0,11,11,11,1,moji,Noun,071-moji.mp3,letter (as in alphabet),tears,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,k,0,0.9177,0,12,12,12,1,kasanaru,Verb,087-kasanaru.mp3,to overlap,to consist,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,k,0,1.2141,0,13,13,13,1,goshagosha,Mim,034-goshagosha.mp3,messy,"downheartedly, dejectedly",-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,s,1,1.2348,0,14,14,14,1,furui,Adj,013-furui.mp3,old,wide,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,s,0,1.0845,0,15,15,15,1,tegami,Noun,051-tegami.mp3,letter (as in mail),long time ago,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,s,1,1.35,0,16,16,16,1,nigatena,Adj,009-nigatena.mp3,bad at,white,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,s,1,1.1694,0,17,17,17,1,tsuma,Noun,053-tsuma.mp3,wife,word,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,k,0,0.535,0,18,18,18,1,yume,Noun,062-yume.mp3,dream,form,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,s,1,1.0899,0,19,19,19,1,toboshii,Adj,011-toboshii.mp3,poor,another,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,k,1,3.2332,0,20,20,20,1,Right,AttentionCheck,Check_Right.mp3,shape,body,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,k,1,1.4354,0,21,21,21,1,chirochiro,Mim,041-chirochiro.mp3,"flicker of light, trickle of water","moving like a chick, chick-like",0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,k,1,1.5662,0,22,22,22,1,haha,Noun,070-haha.mp3,mother,festival,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,k,1,0.9845,0,23,23,23,1,kotori,Mim,036-kotori.mp3,sound of something little falling or moving,with a bang,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,k,1,0.8987,0,24,24,24,1,hayamena,Adj,001-hayamena.mp3,early,cold,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,s,1,0.5356,0,25,25,25,1,kiyoi,Adj,020-kiyoi.mp3,pure,round,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,s,0,1.5097,0,26,26,26,1,tsubuyaku,Verb,090-tsubuyaku.mp3,to speak to oneself in a quiet voice,to call,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,k,0,0.8507,0,27,27,27,1,chikaku,Noun,073-chikaku.mp3,vicinity,local,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,s,1,1.0701,0,28,28,28,1,debudebu,Mim,037-debudebu.mp3,fat,simmer,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,s,1,1.3347,0,29,29,29,1,shiraberu,Verb,089-shiraberu.mp3,to look up,to protect,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,k,0,0.8728,0,30,30,30,1,hana,Noun,074-hana.mp3,flower,land,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,k,1,1.2046,0,31,31,31,1,sadameru,Verb,096-sadameru.mp3,to define,to jump,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,k,1,0.933,0,32,32,32,1,nukeru,Verb,086-nukeru.mp3,to escape,to summarize,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,s,0,1.0834,0,33,33,33,1,kako,Noun,052-kako.mp3,past,light,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,s,1,1.2948,0,34,34,34,1,majimena,Adj,010-majimena.mp3,serious,dark,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,k,0,0.7484,0,35,35,35,1,busuri,Mim,035-busuri.mp3,sound of stabbing,empty,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,s,0,1.7366,0,36,36,36,1,wasawasa,Mim,048-wasawasa.mp3,restless,dropping one's head or shoulders,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,k,0,2.5347,0,37,37,37,1,tsuratsura,Mim,029-tsuratsura.mp3,spontaneously,sound of something making firm contact with a flat surface,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,s,0,1.0957,0,38,38,38,1,wasureru,Verb,085-wasureru.mp3,to forget,to start,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,k,0,1.2513,0,39,39,39,1,hiratai,Adj,022-hiratai.mp3,flat,familiar,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,k,0,0.8925,0,40,40,40,1,mitsumeru,Verb,088-mitsumeru.mp3,to stare,to wrong,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,s,0,1.3195,0,41,41,41,1,fukameru,Verb,079-fukameru.mp3,to deepen,to stack,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,k,0,1.334,0,42,42,42,1,pekon,Mim,030-pekon.mp3,bowing lightly and casually,dry,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,k,0,1.5147,0,43,43,43,1,katsukatsu,Mim,033-katsukatsu.mp3,"barely, scraping by","with a flash, brightly, dazzlingly",-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,s,1,1.8186,0,44,44,44,1,funyafunya,Mim,050-funyafunya.mp3,"soft and limp; or mumbling, talking with food in mouth",wander,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,k,0,1.3929,0,45,45,45,1,tomonau,Verb,080-tomonau.mp3,to accompany,to pull,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,k,0,1.8188,0,46,46,46,1,kimazui,Adj,017-kimazui.mp3,awkward,dirty,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,k,0,1.4085,0,47,47,47,1,noru,Verb,093-noru.mp3,to get on,to spread,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,k,1,1.0513,0,48,48,48,1,nemui,Adj,024-nemui.mp3,sleepy,simple,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,k,0,1.1345,0,49,49,49,1,kusai,Adj,015-kusai.mp3,smelly,rich,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,,,,,,,,,,,,,,,,,,,37,right,3.6372,,,,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,female,right,1.5201,,,,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,english,right,2.1873,,,,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,right,1.9374,,,,,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.7452,right,1.6354,,,,
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.4253,right,1.101
68316,37,2023-10-04_09h41.48.350,e1,2022.2.5,Win32,59.98080614,103,264,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿session,group,date,expName,psychopyVersion,OS,frameRate,participant,expt,status,key_resp.keys,key_resp.rt,key_resp_5.keys,key_resp_5.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Word,WordClass,FilePath,Target,Foil,TargetPositionX,TargetPositionY,FoilPositionX,FoilPositionY,CorrectKey,textbox.text,enter.keys,enter.rt,textbox_2.text,enter_2.keys,enter_2.rt,textbox_3.text,enter_3.keys,enter_3.rt,textbox_4.text,enter_4.keys,enter_4.rt,slider.response,slider.rt,key_resp_3.keys,key_resp_3.rt,slider_2.response,slider_2.rt,key_resp_4.keys,key_resp_4.rt
68317,83,2023-10-04_09h42.11.814,e1,2022.2.5,MacIntel,59.99880002,104,264,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
